Date of Purchase,Company,Amount,Category,Parent Company,Place,company_id
06/Oct/2022,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000",Hotel,FUTURE GAMING,,U51901TZ1991PTC004458
06/Oct/2022,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000",Hotel,FUTURE GAMING,,U51901TZ1991PTC004459
06/Oct/2022,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000",Hotel,FUTURE GAMING,,U51901TZ1991PTC004460
06/Oct/2022,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000",Hotel,FUTURE GAMING,,U51901TZ1991PTC004461
06/Oct/2022,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000",Hotel,FUTURE GAMING,,U51901TZ1991PTC004462
06/Oct/2022,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000",Hotel,FUTURE GAMING,,U51901TZ1991PTC004463
06/Oct/2022,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000",Hotel,FUTURE GAMING,,U51901TZ1991PTC004464
06/Oct/2022,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000",Hotel,FUTURE GAMING,,U51901TZ1991PTC004465
06/Oct/2022,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000",Hotel,FUTURE GAMING,,U51901TZ1991PTC004466
06/Oct/2022,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000",Hotel,FUTURE GAMING,,U51901TZ1991PTC004467
06/Oct/2022,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000",Hotel,FUTURE GAMING,,U51901TZ1991PTC004468
06/Oct/2022,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000",Hotel,FUTURE GAMING,,U51901TZ1991PTC004469
06/Oct/2022,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000",Hotel,FUTURE GAMING,,U51901TZ1991PTC004470
06/Oct/2022,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000",Hotel,FUTURE GAMING,,U51901TZ1991PTC004471
06/Oct/2022,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000",Hotel,FUTURE GAMING,,U51901TZ1991PTC004472
06/Oct/2022,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000",Hotel,FUTURE GAMING,,U51901TZ1991PTC004473
06/Oct/2022,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000",Hotel,FUTURE GAMING,,U51901TZ1991PTC004474
06/Oct/2022,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000",Hotel,FUTURE GAMING,,U51901TZ1991PTC004475
06/Oct/2022,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000",Hotel,FUTURE GAMING,,U51901TZ1991PTC004476
06/Oct/2022,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000",Hotel,FUTURE GAMING,,U51901TZ1991PTC004477
06/Oct/2022,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000",Hotel,FUTURE GAMING,,U51901TZ1991PTC004478
06/Oct/2022,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000",Hotel,FUTURE GAMING,,U51901TZ1991PTC004479
06/Oct/2022,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000",Hotel,FUTURE GAMING,,U51901TZ1991PTC004480
06/Oct/2022,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000",Hotel,FUTURE GAMING,,U51901TZ1991PTC004481
06/Oct/2022,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000",Hotel,FUTURE GAMING,,U51901TZ1991PTC004482
06/Oct/2022,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000",Hotel,FUTURE GAMING,,U51901TZ1991PTC004483
06/Oct/2022,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000",Hotel,FUTURE GAMING,,U51901TZ1991PTC004484
06/Oct/2022,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000",Hotel,FUTURE GAMING,,U51901TZ1991PTC004485
06/Oct/2022,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000",Hotel,FUTURE GAMING,,U51901TZ1991PTC004486
06/Oct/2022,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000",Hotel,FUTURE GAMING,,U51901TZ1991PTC004487
06/Oct/2022,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000",Hotel,FUTURE GAMING,,U51901TZ1991PTC004488
06/Oct/2022,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000",Hotel,FUTURE GAMING,,U51901TZ1991PTC004489
06/Oct/2022,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000",Hotel,FUTURE GAMING,,U51901TZ1991PTC004490
06/Oct/2022,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000",Hotel,FUTURE GAMING,,U51901TZ1991PTC004491
06/Oct/2022,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000",Hotel,FUTURE GAMING,,U51901TZ1991PTC004492
06/Oct/2022,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000",Hotel,FUTURE GAMING,,U51901TZ1991PTC004493
06/Oct/2022,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000",Hotel,FUTURE GAMING,,U51901TZ1991PTC004494
06/Oct/2022,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000",Hotel,FUTURE GAMING,,U51901TZ1991PTC004495
06/Oct/2022,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000",Hotel,FUTURE GAMING,,U51901TZ1991PTC004496
06/Oct/2022,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000",Hotel,FUTURE GAMING,,U51901TZ1991PTC004497
06/Oct/2022,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000",Hotel,FUTURE GAMING,,U51901TZ1991PTC004498
06/Oct/2022,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000",Hotel,FUTURE GAMING,,U51901TZ1991PTC004499
06/Oct/2022,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000",Hotel,FUTURE GAMING,,U51901TZ1991PTC004500
06/Oct/2022,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000",Hotel,FUTURE GAMING,,U51901TZ1991PTC004501
06/Oct/2022,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000",Hotel,FUTURE GAMING,,U51901TZ1991PTC004502
06/Oct/2022,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000",Hotel,FUTURE GAMING,,U51901TZ1991PTC004503
06/Oct/2022,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000",Hotel,FUTURE GAMING,,U51901TZ1991PTC004504
06/Oct/2022,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000",Hotel,FUTURE GAMING,,U51901TZ1991PTC004505
06/Oct/2022,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000",Hotel,FUTURE GAMING,,U51901TZ1991PTC004506
06/Oct/2022,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000",Hotel,FUTURE GAMING,,U51901TZ1991PTC004507
06/Oct/2022,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000",Hotel,FUTURE GAMING,,U51901TZ1991PTC004508
06/Oct/2022,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000",Hotel,FUTURE GAMING,,U51901TZ1991PTC004509
06/Oct/2022,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000",Hotel,FUTURE GAMING,,U51901TZ1991PTC004510
06/Oct/2022,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000",Hotel,FUTURE GAMING,,U51901TZ1991PTC004511
06/Oct/2022,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000",Hotel,FUTURE GAMING,,U51901TZ1991PTC004512
06/Oct/2022,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000",Hotel,FUTURE GAMING,,U51901TZ1991PTC004513
06/Oct/2022,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000",Hotel,FUTURE GAMING,,U51901TZ1991PTC004514
06/Oct/2022,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000",Hotel,FUTURE GAMING,,U51901TZ1991PTC004515
06/Oct/2022,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000",Hotel,FUTURE GAMING,,U51901TZ1991PTC004516
06/Oct/2022,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000",Hotel,FUTURE GAMING,,U51901TZ1991PTC004517
06/Oct/2022,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000",Hotel,FUTURE GAMING,,U51901TZ1991PTC004518
06/Oct/2022,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000",Hotel,FUTURE GAMING,,U51901TZ1991PTC004519
06/Oct/2022,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000",Hotel,FUTURE GAMING,,U51901TZ1991PTC004520
06/Oct/2022,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000",Hotel,FUTURE GAMING,,U51901TZ1991PTC004521
06/Oct/2022,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000",Hotel,FUTURE GAMING,,U51901TZ1991PTC004522
06/Oct/2022,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000",Hotel,FUTURE GAMING,,U51901TZ1991PTC004523
06/Oct/2022,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000",Hotel,FUTURE GAMING,,U51901TZ1991PTC004524
06/Oct/2022,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000",Hotel,FUTURE GAMING,,U51901TZ1991PTC004525
06/Oct/2022,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000",Hotel,FUTURE GAMING,,U51901TZ1991PTC004526
06/Oct/2022,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000",Hotel,FUTURE GAMING,,U51901TZ1991PTC004527
06/Oct/2022,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000",Hotel,FUTURE GAMING,,U51901TZ1991PTC004528
06/Oct/2022,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000",Hotel,FUTURE GAMING,,U51901TZ1991PTC004529
06/Oct/2022,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000",Hotel,FUTURE GAMING,,U51901TZ1991PTC004530
06/Oct/2022,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000",Hotel,FUTURE GAMING,,U51901TZ1991PTC004531
06/Oct/2022,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000",Hotel,FUTURE GAMING,,U51901TZ1991PTC004532
06/Oct/2022,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000",Hotel,FUTURE GAMING,,U51901TZ1991PTC004533
06/Oct/2022,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000",Hotel,FUTURE GAMING,,U51901TZ1991PTC004534
06/Oct/2022,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000",Hotel,FUTURE GAMING,,U51901TZ1991PTC004535
06/Oct/2022,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000",Hotel,FUTURE GAMING,,U51901TZ1991PTC004536
06/Oct/2022,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000",Hotel,FUTURE GAMING,,U51901TZ1991PTC004537
06/Oct/2022,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000",Hotel,FUTURE GAMING,,U51901TZ1991PTC004538
06/Oct/2022,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000",Hotel,FUTURE GAMING,,U51901TZ1991PTC004539
06/Oct/2022,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000",Hotel,FUTURE GAMING,,U51901TZ1991PTC004540
06/Oct/2022,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000",Hotel,FUTURE GAMING,,U51901TZ1991PTC004541
06/Oct/2022,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000",Hotel,FUTURE GAMING,,U51901TZ1991PTC004542
06/Oct/2022,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000",Hotel,FUTURE GAMING,,U51901TZ1991PTC004543
06/Oct/2022,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000",Hotel,FUTURE GAMING,,U51901TZ1991PTC004544
06/Oct/2022,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000",Hotel,FUTURE GAMING,,U51901TZ1991PTC004545
06/Oct/2022,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000",Hotel,FUTURE GAMING,,U51901TZ1991PTC004546
06/Oct/2022,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000",Hotel,FUTURE GAMING,,U51901TZ1991PTC004547
06/Oct/2022,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000",Hotel,FUTURE GAMING,,U51901TZ1991PTC004548
06/Oct/2022,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000",Hotel,FUTURE GAMING,,U51901TZ1991PTC004549
06/Oct/2022,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000",Hotel,FUTURE GAMING,,U51901TZ1991PTC004550
06/Oct/2022,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000",Hotel,FUTURE GAMING,,U51901TZ1991PTC004551
06/Oct/2022,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000",Hotel,FUTURE GAMING,,U51901TZ1991PTC004552
06/Oct/2022,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000",Hotel,FUTURE GAMING,,U51901TZ1991PTC004553
06/Oct/2022,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000",Hotel,FUTURE GAMING,,U51901TZ1991PTC004554
06/Oct/2022,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000",Hotel,FUTURE GAMING,,U51901TZ1991PTC004555
06/Oct/2022,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000",Hotel,FUTURE GAMING,,U51901TZ1991PTC004556
06/Oct/2022,MR ANUJ GOENKA,"10,00,000",Others,Others,,
06/Oct/2022,MR. BAL KISHAN GOENKA,"10,00,000",Others,Others,,
06/Oct/2022,MRS. SUSHILA GOENKA,"10,00,000",Others,Others,,
06/Oct/2022,MS. SHIPRA GOENKA,"10,00,000",Others,Others,,
06/Oct/2022,S K SUPPLY CHAIN SOLUTIONS,"10,00,000",Others,Others,,
06/Oct/2022,S K TRADERS,"10,00,000",Others,Others,,
06/Oct/2022,S K TRADING CO.,"10,00,000",Finance,Others,,
06/Oct/2022,SAN BEVERAGES PVT LTD,"10,00,000",Distilleries,Others,,
06/Oct/2022,SAN BEVERAGES PVT LTD,"10,00,000",Distilleries,Others,,
06/Oct/2022,SAN BEVERAGES PVT LTD,"10,00,000",Distilleries,Others,,
06/Oct/2022,SAN LOGISTICS,"10,00,000",Logistics,Others,,
06/Oct/2022,SAN LOGISTICS,"10,00,000",Logistics,Others,,
06/Oct/2022,SAN LOGISTICS,"10,00,000",Logistics,Others,,
06/Oct/2022,SANJAY KUMAR,"1,00,000",individuals,Others,,
06/Oct/2022,SANJAY KUMAR,"1,00,000",individuals,Others,,
06/Oct/2022,SANJAY KUMAR,"1,00,000",individuals,Others,,
06/Oct/2022,SANJAY KUMAR,"1,00,000",individuals,Others,,
06/Oct/2022,SANJAY KUMAR,"10,00,000",individuals,Others,,
06/Oct/2022,SANJAY KUMAR,"1,00,000",individuals,Others,,
06/Oct/2022,SURESH PATNI,"1,00,00,000",Others,Others,,
06/Oct/2022,SURESH PATNI,"1,00,00,000",Others,Others,,
06/Oct/2022,SUSHILA PATNI,"1,00,00,000",Others,Others,,
06/Oct/2022,VINAY KUMAR BHATT,"1,00,000",individuals,Others,,
06/Oct/2022,VINAY KUMAR BHATT,"1,00,000",individuals,Others,,
06/Oct/2022,VINAY KUMAR BHATT,"1,00,000",individuals,Others,,
06/Oct/2022,VINAY KUMAR BHATT,"10,00,000",individuals,Others,,
06/Oct/2022,VINAY KUMAR BHATT,"1,00,000",individuals,Others,,
06/Oct/2022,VINAY KUMAR BHATT,"1,00,000",individuals,Others,,
06/Oct/2022,VINEET PATNI,"1,00,00,000",Others,Others,,
06/Oct/2022,VINEET PATNI,"1,00,00,000",Others,Others,,
07/Oct/2022,AAYTEE LOGISTICS PRIVATE LIMITED,"10,00,000",Logistics,Others,,
07/Oct/2022,AAYTEE LOGISTICS PRIVATE LIMITED,"10,00,000",Logistics,Others,,
07/Oct/2022,AAYTEE LOGISTICS PRIVATE LIMITED,"10,00,000",Logistics,Others,,
07/Oct/2022,ABHINANDANSTOCKBROKINGPVTLTD,"10,00,000",Others,Others,,
07/Oct/2022,ABHINANDANSTOCKBROKINGPVTLTD,"10,00,000",Others,Others,,
07/Oct/2022,ABHINANDANSTOCKBROKINGPVTLTD,"10,00,000",Others,Others,,
07/Oct/2022,ABHINANDANSTOCKBROKINGPVTLTD,"10,00,000",Others,Others,,
07/Oct/2022,ABHINANDANSTOCKBROKINGPVTLTD,"10,00,000",Others,Others,,
07/Oct/2022,ABHISHEK KAUSHIK,"10,00,000",Others,Others,,
07/Oct/2022,ARUNANGSHU MUKHERJEE,"10,00,000",Others,Others,,
07/Oct/2022,ARUNANGSHU MUKHERJEE,"10,00,000",Others,Others,,
07/Oct/2022,ARUNANGSHU MUKHERJEE,"10,00,000",Others,Others,,
07/Oct/2022,ARUNANGSHU MUKHERJEE,"10,00,000",Others,Others,,
07/Oct/2022,ARUNANGSHU MUKHERJEE,"10,00,000",Others,Others,,
07/Oct/2022,ARUNANGSHU MUKHERJEE,"10,00,000",Others,Others,,
07/Oct/2022,ASHISH AGARWAL,"10,00,000",individuals,Others,,
07/Oct/2022,ASHOK KUMAR,"10,00,000",individuals,Others,,
07/Oct/2022,ASHOK KUMAR,"10,00,000",individuals,Others,,
07/Oct/2022,ASIAN TRADING CORPORATION LIMITED,"1,00,00,000",Finance,Others,,
07/Oct/2022,ASIAN TRADING CORPORATION LIMITED,"1,00,00,000",Finance,Others,,
07/Oct/2022,ASIAN TRADING CORPORATION LIMITED,"1,00,00,000",Finance,Others,,
07/Oct/2022,ASIAN TRADING CORPORATION LIMITED,"1,00,00,000",Finance,Others,,
07/Oct/2022,ASIAN TRADING CORPORATION LIMITED,"1,00,00,000",Finance,Others,,
07/Oct/2022,BENGAL VIPANAPAN PRIVATE LIMITED,"1,00,00,000",Others,Others,,
07/Oct/2022,BENGAL VIPANAPAN PRIVATE LIMITED,"1,00,00,000",Others,Others,,
07/Oct/2022,BENGAL VIPANAPAN PRIVATE LIMITED,"1,00,00,000",Others,Others,,
07/Oct/2022,BENGAL VIPANAPAN PRIVATE LIMITED,"1,00,00,000",Others,Others,,
07/Oct/2022,BENGAL VIPANAPAN PRIVATE LIMITED,"1,00,00,000",Others,Others,,
07/Oct/2022,BENGAL VIPANAPAN PRIVATE LIMITED,"1,00,00,000",Others,Others,,
07/Oct/2022,GPC FOODS PRIVATE LIMITED,"10,00,000",FMCG,Others,Delhi,
07/Oct/2022,HERO MOTOCORP LIMITED,"1,00,00,000",automobile ,Hero,,
07/Oct/2022,HERO MOTOCORP LIMITED,"1,00,00,000",automobile ,Hero,,
07/Oct/2022,HERO MOTOCORP LIMITED,"1,00,00,000",automobile ,Hero,,
07/Oct/2022,HERO MOTOCORP LIMITED,"1,00,00,000",automobile ,Hero,,
07/Oct/2022,HERO MOTOCORP LIMITED,"1,00,00,000",automobile ,Hero,,
07/Oct/2022,HERO MOTOCORP LIMITED,"1,00,00,000",automobile ,Hero,,
07/Oct/2022,HERO MOTOCORP LIMITED,"1,00,00,000",automobile ,Hero,,
07/Oct/2022,HERO MOTOCORP LIMITED,"1,00,00,000",automobile ,Hero,,
07/Oct/2022,HERO MOTOCORP LIMITED,"1,00,00,000",automobile ,Hero,,
07/Oct/2022,HERO MOTOCORP LIMITED,"1,00,00,000",automobile ,Hero,,
07/Oct/2022,HERO MOTOCORP LIMITED,"1,00,00,000",automobile ,Hero,,
07/Oct/2022,HERO MOTOCORP LIMITED,"1,00,00,000",automobile ,Hero,,
07/Oct/2022,HERO MOTOCORP LIMITED,"1,00,00,000",automobile ,Hero,,
07/Oct/2022,HERO MOTOCORP LIMITED,"1,00,00,000",automobile ,Hero,,
07/Oct/2022,HERO MOTOCORP LIMITED,"1,00,00,000",automobile ,Hero,,
07/Oct/2022,HERO MOTOCORP LIMITED,"1,00,00,000",automobile ,Hero,,
07/Oct/2022,HERO MOTOCORP LIMITED,"1,00,00,000",automobile ,Hero,,
07/Oct/2022,HERO MOTOCORP LIMITED,"1,00,00,000",automobile ,Hero,,
07/Oct/2022,HERO MOTOCORP LIMITED,"1,00,00,000",automobile ,Hero,,
07/Oct/2022,HERO MOTOCORP LIMITED,"1,00,00,000",automobile ,Hero,,
07/Oct/2022,IFB AGRO INDUSTRIES LIMITED,"1,00,00,000",Agriculture,Others,,
07/Oct/2022,IFB AGRO INDUSTRIES LIMITED,"1,00,00,000",Agriculture,Others,,
07/Oct/2022,IFB AGRO INDUSTRIES LIMITED,"1,00,00,000",Agriculture,Others,,
07/Oct/2022,IFB AGRO INDUSTRIES LIMITED,"1,00,00,000",Agriculture,Others,,
07/Oct/2022,JINDAL STEEL AND POWER LIMITED,"1,00,00,000",Power,Jindal,,
07/Oct/2022,JINDAL STEEL AND POWER LIMITED,"1,00,00,000",Power,Jindal,,
07/Oct/2022,JINDAL STEEL AND POWER LIMITED,"1,00,00,000",Power,Jindal,,
07/Oct/2022,JINDAL STEEL AND POWER LIMITED,"1,00,00,000",Power,Jindal,,
07/Oct/2022,JINDAL STEEL AND POWER LIMITED,"1,00,00,000",Power,Jindal,,
07/Oct/2022,JINDAL STEEL AND POWER LIMITED,"1,00,00,000",Power,Jindal,,
07/Oct/2022,JINDAL STEEL AND POWER LIMITED,"1,00,00,000",Power,Jindal,,
07/Oct/2022,JINDAL STEEL AND POWER LIMITED,"1,00,00,000",Power,Jindal,,
07/Oct/2022,JINDAL STEEL AND POWER LIMITED,"1,00,00,000",Power,Jindal,,
07/Oct/2022,JINDAL STEEL AND POWER LIMITED,"1,00,00,000",Power,Jindal,,
07/Oct/2022,JINDAL STEEL AND POWER LIMITED,"1,00,00,000",Power,Jindal,,
07/Oct/2022,JINDAL STEEL AND POWER LIMITED,"1,00,00,000",Power,Jindal,,
07/Oct/2022,JINDAL STEEL AND POWER LIMITED,"1,00,00,000",Power,Jindal,,
07/Oct/2022,JINDAL STEEL AND POWER LIMITED,"1,00,00,000",Power,Jindal,,
07/Oct/2022,JINDAL STEEL AND POWER LIMITED,"1,00,00,000",Power,Jindal,,
07/Oct/2022,JINDAL STEEL AND POWER LIMITED,"1,00,00,000",Power,Jindal,,
07/Oct/2022,JINDAL STEEL AND POWER LIMITED,"1,00,00,000",Power,Jindal,,
07/Oct/2022,JINDAL STEEL AND POWER LIMITED,"1,00,00,000",Power,Jindal,,
07/Oct/2022,JINDAL STEEL AND POWER LIMITED,"1,00,00,000",Power,Jindal,,
07/Oct/2022,JINDAL STEEL AND POWER LIMITED,"1,00,00,000",Power,Jindal,,
07/Oct/2022,JINDAL STEEL AND POWER LIMITED,"1,00,00,000",Power,Jindal,,
07/Oct/2022,JINDAL STEEL AND POWER LIMITED,"1,00,00,000",Power,Jindal,,
07/Oct/2022,JINDAL STEEL AND POWER LIMITED,"1,00,00,000",Power,Jindal,,
07/Oct/2022,JINDAL STEEL AND POWER LIMITED,"1,00,00,000",Power,Jindal,,
07/Oct/2022,JINDAL STEEL AND POWER LIMITED,"1,00,00,000",Power,Jindal,,
07/Oct/2022,KANWAR LAL PATNI,"1,00,00,000",Others,Others,,
07/Oct/2022,KANWAR LAL PATNI,"1,00,00,000",Others,Others,,
07/Oct/2022,MOHIT MINERALS LIMITED,"1,00,00,000",Mining,Others,,
07/Oct/2022,MOHIT MINERALS LIMITED,"1,00,00,000",Mining,Others,,
07/Oct/2022,MOHIT MINERALS LIMITED,"1,00,00,000",Mining,Others,,
07/Oct/2022,MOHIT MINERALS LIMITED,"1,00,00,000",Mining,Others,,
07/Oct/2022,MONALISA BOTTLING INDUSTRIES PVT LTD,"10,00,000",Distilleries,Others,West Bengal,
07/Oct/2022,MONALISA BOTTLING INDUSTRIES PVT LTD,"10,00,000",Distilleries,Others,West Bengal,
07/Oct/2022,MONALISA BOTTLING INDUSTRIES PVT LTD,"1,00,00,000",Distilleries,Others,West Bengal,
07/Oct/2022,MONALISA BOTTLING INDUSTRIES PVT LTD,"10,00,000",Distilleries,Others,West Bengal,
07/Oct/2022,MONALISA BOTTLING INDUSTRIES PVT LTD,"10,00,000",Distilleries,Others,West Bengal,
07/Oct/2022,MONALISA BOTTLING INDUSTRIES PVT LTD,"10,00,000",Distilleries,Others,West Bengal,
07/Oct/2022,PRATIBHA AGARWAL,"10,00,000",individuals,Others,,
07/Oct/2022,RASHMI CEMENT LTD,"1,00,00,000",Cement,Others,,
07/Oct/2022,RASHMI CEMENT LTD,"1,00,00,000",Cement,Others,,
07/Oct/2022,RASHMI CEMENT LTD,"1,00,00,000",Cement,Others,,
07/Oct/2022,RASHMI CEMENT LTD,"1,00,00,000",Cement,Others,,
07/Oct/2022,RASHMI CEMENT LTD,"1,00,00,000",Cement,Others,,
07/Oct/2022,RASHMI CEMENT LTD,"1,00,00,000",Cement,Others,,
07/Oct/2022,RASHMI CEMENT LTD,"1,00,00,000",Cement,Others,,
07/Oct/2022,RASHMI CEMENT LTD,"1,00,00,000",Cement,Others,,
07/Oct/2022,RASHMI CEMENT LTD,"1,00,00,000",Cement,Others,,
07/Oct/2022,RASHMI CEMENT LTD,"1,00,00,000",Cement,Others,,
07/Oct/2022,RASHMI CEMENT LTD,"1,00,00,000",Cement,Others,,
07/Oct/2022,RASHMI CEMENT LTD,"1,00,00,000",Cement,Others,,
07/Oct/2022,RISHABH PATNI,"1,00,00,000",Others,Others,,
07/Oct/2022,RISHABH PATNI,"1,00,00,000",Others,Others,,
07/Oct/2022,SANTOSH GOYAL,"10,00,000",Others,Others,,
07/Oct/2022,SUNKURU SURESH SUBUDHI JT,"10,00,000",Others,Others,,
07/Oct/2022,SUNKURU SURESH SUBUDHI JT,"1,00,000",Others,Others,,
07/Oct/2022,SUNKURU SURESH SUBUDHI JT,"1,00,000",Others,Others,,
07/Oct/2022,SUNKURU SURESH SUBUDHI JT,"1,00,000",Others,Others,,
07/Oct/2022,SUNKURU SURESH SUBUDHI JT,"1,00,000",Others,Others,,
07/Oct/2022,SUNKURU SURESH SUBUDHI JT,"10,00,000",Others,Others,,
07/Oct/2022,SUNKURU SURESH SUBUDHI JT,"1,00,000",Others,Others,,
07/Oct/2022,SWAMI FUELS PRIVATE LIMITED,"1,00,00,000",Others,Others,,
07/Oct/2022,SWAMI FUELS PRIVATE LIMITED,"1,00,00,000",Others,Others,,
07/Oct/2022,SWAMI FUELS PRIVATE LIMITED,"1,00,00,000",Others,Others,,
07/Oct/2022,SWAMI FUELS PRIVATE LIMITED,"1,00,00,000",Others,Others,,
07/Oct/2022,SWAMI FUELS PRIVATE LIMITED,"1,00,00,000",Others,Others,,
07/Oct/2022,VARDHMAN TEXTILES LTD,"10,00,000",Textile,Others,,
07/Oct/2022,VARDHMAN TEXTILES LTD,"10,00,000",Textile,Others,,
07/Oct/2022,VARDHMAN TEXTILES LTD,"10,00,000",Textile,Others,,
07/Oct/2022,VARDHMAN TEXTILES LTD,"10,00,000",Textile,Others,,
07/Oct/2022,VARDHMAN TEXTILES LTD,"10,00,000",Textile,Others,,
